Data;DB44;DB44S;DC35A;DC36A;DC36G;DFN41;DFN43;DFN44;DFX41;DFX43;DFX44;EB100;EB100C;EB10C;EB10K;FE19;FE23;FE27;FEI19;FEI19T;FEI23;FEI23T;FEI27;FEI27T;GrandTotal;H330;H440;H550;HI330;HI330T;HI440;HI440T;HI550;HI550T;IB44S;IB45;IB45S;IB51;IB51S;IB54;IB54B;IB54S;IB55;IB55S;IB6;IB6B;IB6S;IB7;IB7B;IB7BT;IB7S;IB7ST;IB7T;IF41;IF41 ;IF41B;IF41S;IF41S ;IF43;IF43B;IF43S;IF44;IF44 ;IF44S ;IF45;IF45S;IF46;IF46S;IF55;IF55B;IF55S;IF56B;IM7;IM7B;IM7S;IM8;IM8B;IM8IS;IM8S;IQ8IB;IQ8IS;IQ8S;IQ8WS;IT55;IT55S;IT56;IT56S;IT70;IT70B;IT70S;IW43S;IW45S;IW46S;RE120;RE31;RE32;RE32G;RE80;RFE39;RowLabels;TC41;TC41S;TC42;TC42S;TC44;TC44S;TC45;TC45S;TC56;TC56S;TF38;TF38S;TF39;TF39S;TF40;TF40S;TF41;TF41B;TF41S;TF44;TF44B;TF44S;TF55;TF55S;TF56;TF56S;TF70;TF70S;TF71;TF71B;TF71S;Miniload;Unitload
30/05/2025;0;0;0;0;0;1423;51;0;0;0;989;5;0;17;0;0;0;0;0;0;0;0;835;0;0;0;0;0;1201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1130;0;0;0;0;0;0;0;0;0;1340;0;0;0;0;0;0;0;0;0;0;0;0;0;267;504;0;0;0;0;0;97;0;0;0;0;0;354;0;922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;939;6597;1480
29/05/2025;0;0;0;0;0;1414;0;54;0;0;855;0;0;0;0;0;0;0;0;0;0;0;824;0;0;0;0;0;1150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1069;0;0;0;0;0;0;0;0;0;1291;0;0;0;0;0;0;0;0;0;0;0;0;0;236;424;0;0;2;0;0;140;0;0;0;0;0;274;0;819;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1013;6596;1696
28/05/2025;0;0;0;0;0;1501;0;959;2;0;0;13;0;3;0;0;0;0;1;0;0;0;841;0;0;0;0;0;1188;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1132;0;0;0;0;0;0;0;0;0;1247;0;0;0;0;0;124;6;0;0;0;0;0;0;223;240;3;0;206;0;0;129;0;0;0;0;0;1;0;1314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;1;3;804;7093;1605
27/05/2025;0;0;0;0;0;700;0;979;800;0;4;0;0;0;0;0;0;0;0;0;3;0;839;0;0;0;0;0;1233;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;1182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;721;653;0;0;0;0;1;0;266;0;1;0;469;0;0;132;0;0;0;0;0;192;0;1119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;883;0;0;0;6854;1697
26/05/2025;0;0;0;0;0;4;0;1006;1492;1;18;0;0;0;0;0;0;0;0;0;8;0;835;0;0;0;0;0;1199;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;587;0;503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1339;0;0;0;0;0;0;282;8;0;1;449;0;0;126;1;0;0;0;0;1252;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;773;132;0;17;6047;1411
23/05/2025;0;0;0;0;0;2;0;991;1508;0;1;0;0;0;0;0;0;0;0;0;6;0;758;0;0;0;0;0;1120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1362;0;0;0;0;0;0;246;119;263;3;13;0;0;113;0;0;0;0;0;908;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;946;0;5;7194;1557
22/05/2025;0;0;0;0;0;2;0;984;1476;1;0;26;0;55;0;0;0;0;0;0;0;0;540;0;0;0;0;0;1007;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1194;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;907;0;0;0;0;0;0;253;0;475;38;0;0;0;103;0;0;0;0;0;586;515;0;0;0;412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;304;0;822;6958;1710
21/05/2025;0;0;0;0;0;123;0;987;583;768;1;384;0;52;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238;909;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;0;433;113;0;0;0;0;0;0;0;0;0;0;966;15;0;0;1331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1195;6823;1585
20/05/2025;0;0;0;0;0;1506;0;951;0;0;10;399;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;0;823;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;257;0;488;83;0;1;1;1;0;0;0;0;0;1;0;986;0;0;1344;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1171;6743;1724
19/05/2025;0;0;4;0;0;1427;0;478;0;0;414;298;0;7;0;0;0;0;3;0;87;0;3;0;0;0;0;0;0;0;0;0;928;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1033;0;0;0;0;0;0;0;1;0;11;0;0;0;0;0;117;0;0;0;0;0;0;0;223;1;475;27;0;0;21;3;0;0;0;0;0;0;1;103;0;0;1155;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;219;956;5766;1237
16/05/2025;2;7;95;0;0;1365;0;0;1;0;1012;0;0;10;0;0;0;0;18;0;828;0;3;0;0;0;0;0;0;0;1;0;1144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1295;0;0;0;0;0;0;0;253;1;537;0;0;2;77;0;0;0;0;0;0;0;2;846;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1257;0;6097;1569
15/05/2025;0;4;1491;0;0;0;0;0;7;0;986;0;0;8;0;0;0;0;49;0;675;0;1;0;0;0;0;0;1;0;5;0;1070;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;3;0;1015;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1310;1;0;10;0;0;0;0;251;239;266;0;0;1;62;0;0;0;0;0;0;0;9;804;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;123;0;1131;0;6618;1413
14/05/2025;6;994;1450;0;0;0;0;0;1;0;961;0;0;24;0;0;0;0;811;0;0;0;0;0;0;0;0;0;0;0;72;0;1000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;138;0;0;0;0;0;1233;4;0;200;0;0;0;0;270;526;0;0;4;39;26;2;0;0;0;0;0;2;446;360;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;12;1003;0;0;0;6557;1243
13/05/2025;863;167;1369;0;0;1;0;1;0;0;991;2;0;80;0;0;0;0;705;0;0;0;0;0;0;0;0;0;1;0;1184;0;0;0;40;0;0;0;0;0;0;0;0;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;9;1292;0;0;0;0;0;0;0;0;0;0;0;1;0;221;444;0;0;0;54;0;0;0;0;0;0;0;189;644;5;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;871;465;0;0;0;6765;1660
12/05/2025;0;631;0;0;0;0;0;114;0;0;815;12;0;359;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;896;0;3;0;0;0;0;0;0;0;0;0;0;111;0;0;227;0;0;0;0;0;0;0;0;0;0;0;0;1;1154;0;0;0;0;0;0;0;0;0;0;0;4;0;240;403;0;0;7;14;0;48;0;0;0;0;0;0;821;75;0;0;0;0;0;0;0;0;0;0;1398;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1283;0;0;0;0;6174;1187
10/05/2025;0;0;0;0;0;0;0;0;0;0;0;36;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;177;90;0;0;307;0;0;95;0;0;0;0;0;0;0;759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1053;0;0;0;0;3062;849
09/05/2025;0;0;0;0;0;0;0;900;0;0;1;7;0;13;0;0;0;0;814;0;0;0;2;0;0;0;0;0;4;0;1147;0;0;0;0;0;0;0;0;0;0;0;3;1130;1;1;2;5;0;0;0;0;0;0;0;0;0;0;3;987;229;0;0;0;0;0;0;0;0;0;0;0;269;1;0;0;0;0;467;0;0;129;0;0;0;0;0;0;0;872;0;0;0;0;3;0;0;0;0;0;1104;106;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;1331;5;0;0;0;7178;1605
08/05/2025;0;0;0;0;0;2;0;953;0;0;1;29;0;16;0;0;0;0;790;0;0;0;0;0;0;0;0;0;75;0;1086;0;0;0;0;0;0;0;0;0;0;0;578;578;1;1;0;2;0;0;0;0;0;0;0;0;0;0;210;1156;0;0;0;0;0;0;0;0;0;0;0;0;263;0;2;0;0;0;467;0;0;135;1;0;0;0;0;2;0;872;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1502;0;0;0;0;0;0;0;0;0;0;0;0;1284;11;1;0;0;7463;1729
07/05/2025;0;1;0;0;0;7;0;976;1;0;1;1;0;3;0;0;0;0;816;0;0;0;0;0;0;0;0;0;1146;0;0;0;0;0;0;0;0;0;0;0;0;0;1003;0;0;0;1;6;110;0;0;0;0;0;0;0;0;0;1360;0;8;0;0;0;0;0;1;0;0;0;0;0;273;2;5;0;0;0;448;0;0;140;1;0;0;0;0;0;0;905;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;6;1437;0;0;0;0;0;0;0;0;0;0;0;0;32;1134;137;0;0;7168;1708
06/05/2025;0;0;0;0;0;7;0;827;3;0;154;13;0;25;0;0;0;0;679;0;0;0;0;0;0;0;0;0;1167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;245;906;0;0;0;0;0;0;0;0;0;1334;2;0;0;0;0;0;0;0;0;0;0;0;0;244;0;7;0;0;0;438;0;0;133;0;0;0;0;0;5;0;883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1233;245;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1355;0;1;7023;1586
05/05/2025;0;0;0;0;0;843;0;32;520;0;899;150;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1072;0;0;5;0;0;0;0;0;0;0;39;1;0;0;0;0;0;0;0;0;0;0;0;0;18;2;239;0;0;0;499;0;1;80;6;0;0;0;0;745;0;91;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;1195;12;15;0;0;0;0;0;0;0;0;0;0;0;0;3;1140;0;8;5650;1246
01/05/2025;0;0;0;0;0;360;0;1;333;0;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;124;0;0;0;286;0;5;3;1;0;0;0;0;198;0;0;0;0;0;0;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;279;0;0;791;248
30/04/2025;0;0;0;0;0;1059;0;18;902;0;701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;912;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;851;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;1;0;0;0;0;0;41;94;0;0;0;321;0;0;8;1;0;0;0;0;718;0;1;0;0;0;0;639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1008;0;2;7466;1729
29/04/2025;0;0;0;0;0;1431;0;46;53;0;920;0;0;0;0;0;0;0;2;0;7;0;0;0;0;0;0;0;1200;0;3;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;246;1;0;883;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1385;5;0;0;0;0;0;255;1;0;0;0;541;0;3;80;3;0;0;0;0;933;0;4;0;0;2;0;856;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;10;9;1;0;0;0;0;0;17;0;18;0;0;0;0;0;0;0;1349;0;0;7150;1592
28/04/2025;0;0;0;0;0;731;0;932;742;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;1;0;0;1088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;1111;0;0;0;0;0;216;32;0;0;0;493;0;17;52;0;0;0;0;0;606;0;287;0;0;0;0;912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1316;0;0;6315;1329
25/04/2025;0;0;0;0;0;1415;0;214;35;0;735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1154;0;82;0;0;0;0;0;0;0;0;0;0;0;2;1035;0;0;0;91;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1335;0;0;0;0;0;4;240;0;0;0;551;0;5;0;0;0;0;0;0;867;0;6;0;0;0;0;824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;629;0;678;7585;1217
24/04/2025;0;0;0;0;0;89;0;947;1443;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1122;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;801;196;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1206;0;0;0;0;0;166;89;3;0;0;555;0;54;0;0;0;0;0;0;876;0;2;0;0;2;0;944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;1316;7077;1437
23/04/2025;0;0;1;0;0;1159;0;914;1417;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1016;0;39;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1153;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;247;0;483;0;0;76;0;62;1;0;0;0;0;0;778;67;2;0;0;2;0;860;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;2;0;1259;6707;1288
22/04/2025;0;0;1;0;0;595;0;453;581;0;319;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;947;0;0;0;0;0;0;0;0;0;1;5;0;0;0;6;0;0;1152;0;0;0;0;0;0;0;0;1319;11;0;0;0;0;0;0;0;0;0;0;0;0;240;1;36;0;0;454;0;29;31;0;0;0;0;0;146;567;143;0;0;3;0;970;0;0;0;0;0;0;0;12;14;0;0;5;16;0;0;3;0;0;2;0;0;6;0;0;9;0;0;0;0;0;0;0;3;0;0;1303;6199;1112
17/04/2025;0;0;116;0;0;1264;0;2;0;0;922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;999;0;0;0;0;0;0;0;0;0;3;69;0;0;0;0;2;0;1078;0;0;0;0;0;0;0;0;665;674;0;0;0;0;0;0;0;0;0;0;0;0;251;0;0;0;0;501;0;0;116;0;0;0;0;0;0;0;822;0;0;0;0;906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;320;926;6181;1215
16/04/2025;0;0;1455;0;0;1;0;2;0;0;944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1077;0;0;0;0;0;0;0;0;0;5;1140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1341;0;0;0;0;0;0;0;0;1;0;0;0;229;0;0;0;0;474;0;0;165;0;0;0;0;0;0;0;864;0;0;0;0;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;1270;2;7028;1496
15/04/2025;0;1;1291;0;0;0;0;245;1;0;716;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1103;0;1;0;0;0;0;0;0;0;600;569;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1284;0;0;0;0;0;0;0;0;0;0;0;0;206;1;104;4;1;342;0;0;148;0;0;0;0;0;327;1;496;0;0;1;0;938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;3;148;0;1073;0;7251;1382
14/04/2025;4;62;1;0;0;7;0;876;2;0;1;0;0;0;0;0;0;0;4;0;4;0;8;0;0;0;0;0;0;0;3;0;1021;0;0;0;0;0;0;0;0;0;1019;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1165;0;0;0;0;0;0;0;0;0;0;0;0;242;15;109;0;0;388;0;0;56;0;0;0;0;0;697;2;23;0;0;3;0;850;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1362;0;0;0;0;0;0;0;0;0;0;0;0;4;963;153;0;0;6128;1130
12/04/2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;436;643;0;0;365;0;0;7;0;0;0;0;0;0;28;368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;458;0;0;3594;706
11/04/2025;18;1211;0;0;0;0;0;909;0;0;0;0;0;0;0;0;0;0;4;0;29;0;0;0;0;0;0;0;0;0;1;0;1070;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;555;0;618;0;0;0;0;0;0;0;0;0;0;0;0;0;523;0;6;2;886;0;0;315;0;0;0;0;0;0;357;6;1;0;110;0;792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1484;0;0;0;0;0;0;0;0;0;0;0;0;1;540;0;0;0;6902;1523
10/04/2025;1051;40;0;0;0;1;0;900;0;0;18;0;0;0;0;0;0;0;2;0;3;0;121;0;0;0;0;0;0;0;1;0;1006;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;271;0;197;0;728;10;13;0;0;236;0;0;0;0;0;0;386;0;0;0;1311;0;663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;1272;0;96;0;0;0;0;0;0;0;0;0;0;111;634;0;2;0;6913;1464
09/04/2025;0;0;0;0;0;78;0;0;1;0;827;0;0;0;0;0;0;0;1;0;145;0;638;0;0;0;0;0;0;0;68;0;911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1153;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;4;0;0;399;0;91;2;874;116;3;0;0;0;0;0;0;0;0;2;348;3;0;0;1216;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1412;1;0;0;0;0;0;0;0;0;0;0;0;0;726;0;4;1;0;6671;1210
08/04/2025;0;0;0;0;0;966;0;0;0;2;1;0;0;0;0;0;0;0;8;0;792;0;0;0;0;0;0;0;0;0;1151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1229;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;166;0;0;0;0;494;45;997;126;4;0;0;0;0;0;0;0;0;1;444;13;0;0;1147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1458;0;5;0;0;0;0;0;0;0;0;0;0;0;489;0;0;0;0;7018;1430
07/04/2025;0;0;0;0;0;563;0;104;27;375;1;0;0;0;0;0;0;0;28;0;717;0;6;0;0;0;0;0;0;0;1069;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1030;156;0;8;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;236;1034;0;0;0;0;0;0;478;0;706;75;254;0;0;0;0;0;0;0;0;0;112;321;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1236;0;84;0;0;0;0;0;0;0;0;0;0;0;515;0;157;0;0;5985;1485
04/04/2025;0;0;0;0;0;1;0;856;734;308;13;0;0;0;0;0;0;0;73;0;621;0;0;0;0;0;0;0;11;0;783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;991;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1045;1;0;0;0;0;0;0;435;0;0;0;982;0;0;0;0;0;0;0;0;0;0;277;0;0;0;0;0;0;0;0;1;0;138;0;0;0;0;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507;0;10;6852;1302
03/04/2025;0;0;0;0;0;0;0;18;0;0;965;0;0;0;0;0;0;0;857;0;1;0;9;0;0;0;0;0;1145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1078;0;107;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1274;2;0;0;0;0;0;0;509;0;0;0;1199;0;0;0;0;0;0;0;0;0;1;101;0;0;1;0;0;0;0;0;0;0;1372;0;0;0;0;0;0;0;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;719;0;0;5979;1297
02/04/2025;0;0;0;0;0;122;0;8;0;0;863;0;0;0;0;0;0;0;776;0;0;0;15;0;0;0;0;0;1117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1121;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1339;0;0;0;0;0;0;0;531;0;0;0;1167;0;0;0;0;0;0;0;0;1;0;451;0;0;0;0;1;0;0;0;1;0;1210;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;574;0;4;6208;1316
01/04/2025;0;0;0;0;0;1826;0;138;0;0;1090;0;0;0;0;0;0;0;671;0;0;0;293;0;0;0;0;0;1429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1387;0;0;0;0;0;0;0;1;0;499;0;0;0;0;0;1269;0;0;0;0;0;0;3;611;0;0;0;1408;0;0;0;0;0;0;0;0;33;0;833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;862;0;122;6620;1480
31/03/2025;1;0;2;0;0;1035;0;682;2;0;1;0;0;0;0;0;0;0;49;0;1;0;576;0;0;0;0;0;796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;811;0;0;0;0;0;0;0;1;0;988;0;0;0;0;0;0;0;0;0;0;0;0;7;378;0;7;0;657;0;0;0;0;0;0;0;0;270;0;0;0;0;0;0;14;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;170;0;243;5427;882
28/03/2025;0;0;0;0;0;1416;0;948;1;0;7;0;0;0;0;0;0;0;0;0;0;0;762;0;0;0;0;0;1086;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1156;0;0;0;0;0;0;0;2;1;1344;0;0;0;0;0;1;1;0;0;0;0;0;365;67;0;592;0;218;0;0;1;0;0;0;0;0;559;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560;1;0;279;6196;1368
27/03/2025;0;0;0;0;0;1158;0;461;208;0;485;0;0;0;0;0;0;0;2;0;0;0;772;0;0;0;0;0;1006;0;0;0;64;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1178;0;0;0;0;0;0;0;258;0;1136;0;0;0;0;0;1;1;0;0;0;0;0;524;2;0;0;0;886;0;0;0;0;0;0;0;0;508;0;74;0;0;3;0;0;0;0;0;5;0;102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;433;190;0;262;6725;1372
26/03/2025;0;0;13;0;0;149;0;0;0;0;898;0;0;0;0;0;0;0;0;0;0;0;742;0;0;0;0;0;1;0;0;0;985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1141;0;0;0;0;0;0;0;1239;9;0;0;0;0;0;0;0;0;0;0;0;0;0;479;5;0;0;0;852;0;0;0;0;0;0;0;0;146;0;413;0;0;0;0;0;0;0;0;60;0;1199;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;875;0;0;7021;1192
