NC Type;Reason Code;Root Cause;Line;Work Center;Work Center;Equipment;Order #;Product #;Description;Data_Normalizada;Hora_Normalizada;Turno;Obs Turno;Temperatura (°C) Inst.;Temperatura (°C) Máx.;Temperatura (°C) Mín.;Umidade (%) Inst.;Umidade (%) Máx.;Umidade (%) Mín.;Pto. Orvalho (°C) Inst.;Pto. Orvalho (°C) Máx.;Pto. Orvalho (°C) Mín.;Pressão (hPa) Inst.;Pressão (hPa) Máx.;Pressão (hPa) Mín.;Pressão (hPa) Vel. (m/s);Vento Dir. (°);Vento Raj. (m/s);Radiação Kj/m²;Chuva mm
Insp;SAIDA TABLADO PISO INFERIOR L4;AMASSADO MOLDE ESPUMACAO;L4;Foaming Process;FP;2L4WC10_509_5630;310164766;920407755;HI330;09/fev/26;8:48 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;AMASSADO MOLDE ESPUMACAO;L4;Foaming Process;FP;2L4WC10_509_5630;310164766;920407755;HI330;09/fev/26;8:51 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;AMASSADO MOLDE ESPUMACAO;L4;Foaming Process;FP;2L4WC10_509_5630;310164766;920407755;HI330;09/fev/26;8:54 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;AMASSADO SETUP MOLDE;L4;Foaming Process;FP;2L4WC10_509_5630;310164766;920407755;HI330;09/fev/26;8:54 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;CONECTOR AMASSADO;CONECTOR AMASSADO;L2;Cabinet Assembly;CA;1L2WC07_506_4510;310164790;924263314;IB51S;09/fev/26;8:55 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;TROCADO;TROCADO;L2;Internal Components;IC;;310164790;924263314;IB51S;09/fev/26;8:58 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;FALTANDO;FALTANDO;L3;Cabinet Assembly;CA;;310164795;926292853;DC35A;09/fev/26;8:58 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;FALTANDO;FALTANDO;L3;Cabinet Assembly;CA;;310164795;926292853;DC35A;09/fev/26;9:01 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE PU;L3;Freezer Door;FD;;310164786;924263194;TF44;09/fev/26;9:12 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO MOLDE ESPUMACAO;L4;Foaming Process;FP;2L4WC10_509_5620;310164766;920407755;HI330;09/fev/26;9:18 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO - REPINTURA;L4;External Cabinet;EC;2L4WC10_509_5620;310164766;920407755;HI330;09/fev/26;9:22 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO T. SENSOR;SUCATA;L3;Cabinet Assembly;CA;;310164786;924263194;TF44;09/fev/26;9:42 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L4;Internal Components;IC;2L4WC10_509_5620;310164766;920407755;HI330;09/fev/26;9:48 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L2;Internal Components;IC;;310164790;924263314;IB51S;09/fev/26;9:48 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);CONEXAO SOLTA;L5;Gas Load and Test;GLT;;310164762;900277745;IM8IS;09/fev/26;10:02 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;AMASSADO;AMASSADO;L1;End of Line;EL;;310164776;924263166;TF71S;09/fev/26;10:03 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO MOLDE ESPUMACAO;L4;Foaming Process;FP;2L4WC10_509_5620;310164766;920407755;HI330;09/fev/26;10:04 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);QUEBRADO;L5;Vacuum Process;V;;310164615;900277745;IM8IS;09/fev/26;10:04 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO T. SENSOR;TRAVADO;L3;Gas Load and Test;GLT;;310164786;924263194;TF44;09/fev/26;10:07 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;AMASSADO;AMASSADO;L1;Refrigerator Door;RD;;310164776;924263166;TF71S;09/fev/26;10:11 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);RETESTE TEMPERATURA;L3;Performance Test;PT;;310164795;926292853;DC35A;09/fev/26;10:11 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO T. SENSOR;PINO AMASSADO;L2;Performance Test;PT;;310164790;924263314;IB51S;09/fev/26;10:13 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;SUJO;L3;Inner Liner;IL;;310164786;924263194;TF44;09/fev/26;10:18 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;CONEXÃO SOLTA;CONEXÃO SOLTA;L2;Internal Components;IC;;310164790;924263314;IB51S;09/fev/26;10:23 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);RETESTE TEMPERATURA;L3;Performance Test;PT;;310164786;924263194;TF44;09/fev/26;10:28 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;ABA AMASSADO;L4;Inner Liner;IL;2L4WC10_509_5630;310164673;925073586;EB100;09/fev/26;10:32 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);RETESTE TEMPERATURA;L3;Performance Test;PT;;310164786;924263194;TF44;09/fev/26;10:32 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;ARREBENTADA COPINHO;ARREBENTADA COPINHO;L2;Cabinet Assembly;CA;;310164790;924263314;IB51S;09/fev/26;10:37 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA RETRABALHO CURVA L3;AMASSADO;L3;Internal Components;IC;;310164786;924263194;TF44;09/fev/26;10:37 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;VAZAMENTO DE PU REGIÃO  LATERAL;VAZAMENTO DE PU REGIÃO  LATERAL;L3;Cabinet Assembly;CA;;310164786;924263194;TF44;09/fev/26;10:38 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;FALHA TESTE VAZAMENTO AUTOMÁTICO;CONECTOR QUEBRADO;L2;Cabinet Assembly;CA;;310164790;924263314;IB51S;09/fev/26;10:39 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;VAZAMENTO DE PU REGIÃO  LATERAL;VAZAMENTO DE PU REGIÃO  LATERAL;L3;Cabinet Assembly;CA;;310164786;924263194;TF44;09/fev/26;10:41 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;FLANGE RISCADO;FLANGE RISCADO;L2;Cabinet Assembly;CA;1L2WC11_510_8525;310164790;924263314;IB51S;09/fev/26;10:45 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;PLASTICO MAL QUEIMADO/ENRUGADO  - EXPEDIÇÃO;PLASTICO MAL QUEIMADO/ENRUGADO  - EXPEDIÇÃO;L2;End of Line;EL;;310164790;924263314;IB51S;09/fev/26;10:47 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA RETRABALHO CURVA L3;VAZAMENTO DE GÁS;L3;Internal Components;IC;;310164795;926292853;DC35A;09/fev/26;10:47 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA RETRABALHO CURVA L3;VAZAMENTO DE PU REGIÃO  LATERAL;L3;Cabinet Assembly;CA;;310164786;924263194;TF44;09/fev/26;10:48 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;EMBALAGEM FURADA - EXPEDIÇÃO;EMBALAGEM FURADA - EXPEDIÇÃO;L2;End of Line;EL;;310164790;924263314;IB51S;09/fev/26;10:49 AM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO T. SENSOR;TRAVADO;L3;Gas Load and Test;GLT;;310164786;924263194;TF44;09/fev/26;10:59 AM;T1;Refeição;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);TRAVADO;L3;Gas Load and Test;GLT;;310164786;924263194;TF44;09/fev/26;11:01 AM;T1;Refeição;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;Genealogy Failure;VAZAMENTO DE GÁS;L3;Internal Components;IC;;310164520;926292854;DC35A;09/fev/26;11:01 AM;T1;Refeição;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZ PU REGIAO INFERIOR;L3;Cabinet Assembly;CA;;310164786;924263194;TF44;09/fev/26;11:02 AM;T1;Refeição;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;VAZAMENTO DE PU REGIÃO  LATERAL;VAZAMENTO DE PU REGIÃO  LATERAL;L3;Cabinet Assembly;CA;;310164786;924263194;TF44;09/fev/26;11:03 AM;T1;Refeição;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;VAZAMENTO DE PU REGIÃO  LATERAL;VAZAMENTO DE PU REGIÃO  LATERAL;L3;Cabinet Assembly;CA;;310164786;924263194;TF44;09/fev/26;11:07 AM;T1;Refeição;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);VAZAMENTO DE GÁS;L5;Vacuum Process;V;;310164615;900277745;IM8IS;09/fev/26;11:21 AM;T1;Refeição;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);RESET PLACA POTÊNCIA;L3;Performance Test;PT;;310164786;924263194;TF44;09/fev/26;11:43 AM;T1;Refeição;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);TRAVADO;L3;Internal Components;IC;;310164795;926292853;DC35A;09/fev/26;11:44 AM;T1;Refeição;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;RISCADO;RISCADO;L2;Cabinet Assembly;CA;1L2WC11_510_8525;310164790;924263314;IB51S;09/fev/26;12:05 PM;T1;Refeição;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;VAZ. PU VÁLVULA;VAZ. PU VÁLVULA;L2;Foaming Process;FP;;310164790;924263314;IB51S;09/fev/26;12:17 PM;T1;Refeição;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;QUEBRADO;QUEBRADO;L2;Internal Components;IC;1L2WC07_506_4510;310164790;924263314;IB51S;09/fev/26;12:40 PM;T1;Refeição;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;VAZ PU REGIAO SUPERIOR;VAZ PU REGIAO SUPERIOR;L3;Cabinet Assembly;CA;;310164786;924263194;TF44;09/fev/26;12:51 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;VAZ PU REGIAO SUPERIOR;VAZ PU REGIAO SUPERIOR;L3;Cabinet Assembly;CA;;310164786;924263194;TF44;09/fev/26;12:52 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE PU;L3;Freezer Door;FD;;310164786;924263194;TF44;09/fev/26;12:57 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;AMASSADO;AMASSADO;L2;Internal Components;IC;1L2WC11_510_8525;310164790;924263314;IB51S;09/fev/26;1:01 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L2;Internal Components;IC;;310164790;924263314;IB51S;09/fev/26;1:01 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;TRAVADO;L3;Internal Components;IC;;310164795;926292853;DC35A;09/fev/26;1:03 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;FALHA NA SOLDA;FALHA NA SOLDA;L2;Internal Components;IC;1L2WC11_510_8525;310164790;924263314;IB51S;09/fev/26;1:08 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;MOLA DANIFICADA;MOLA DANIFICADA;L2;Refrigerator Door;RD;;310164790;924263314;IB51S;09/fev/26;1:14 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO T. SENSOR;TERMINAL RECUADO;L3;Freezer Door;FD;;310164786;924263194;TF44;09/fev/26;1:23 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. CURVA TEMPERATURA);RETESTE TEMPERATURA;L3;Performance Test;PT;;310164796;926292853;DC35A;09/fev/26;1:24 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;RISCADO - REPINTURA;L3;External Cabinet;EC;;310164786;924263194;TF44;09/fev/26;1:32 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;FALHA NO CABEÇOTE AGRAMKOW ;L4;Internal Components;IC;2L4WC10_509_5300;310164753;896149029;RE31;09/fev/26;1:40 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;EMBALAGEM FURADA - EXPEDIÇÃO;EMBALAGEM FURADA - EXPEDIÇÃO;L2;End of Line;EL;;310164790;924263314;IB51S;09/fev/26;1:43 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO T. SENSOR;TRAVADO;L3;Gas Load and Test;GLT;;310164786;924263194;TF44;09/fev/26;1:46 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO T. SENSOR;TRAVADO;L3;Gas Load and Test;GLT;;310164786;924263194;TF44;09/fev/26;1:47 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;ABERTO;L2;Gas Load and Test;GLT;1L2WC07_506_4510;310164790;924263314;IB51S;09/fev/26;1:50 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO FALHA TERMOPAR;REPROVADO FALHA TERMOPAR;L2;Performance Test;PT;;310164790;924263314;IB51S;09/fev/26;1:54 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;FALTANDO;FALTANDO;L2;Internal Components;IC;;310164790;924263314;IB51S;09/fev/26;1:59 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA RETRABALHO CURVA L3;MAL CRAVADO;L3;Internal Components;IC;;310164795;926292853;DC35A;09/fev/26;2:05 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);TRAVADO;L3;Internal Components;IC;;310164795;926292853;DC35A;09/fev/26;2:10 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;FALHA TESTE VAZAMENTO L4 PISO SUPERIOR;FALHA TESTE VAZAMENTO L4 PISO SUPERIOR;L4;End of Line;EL;;310164753;896149029;RE31;09/fev/26;2:11 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;FALHA TESTE VAZAMENTO L4 PISO SUPERIOR;FALHA CÂMERA TESTE VAZAMENTO L4 PISO SUPERIOR;L4;End of Line;EL;;310164753;896149029;RE31;09/fev/26;2:12 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);SUCATA;L3;Cabinet Assembly;CA;;310164786;924263194;TF44;09/fev/26;2:14 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;AMASSADO - REPINTURA;AMASSADO - REPINTURA;L2;Cabinet Assembly;CA;;310164790;924263314;IB51S;09/fev/26;2:32 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA RETRABALHO CURVA L3;REDE ELÉTRICA PRESA;L3;Cabinet Assembly;CA;;310164786;924263194;TF44;09/fev/26;2:35 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE PU;L3;Freezer Door;FD;;310164786;924263194;TF44;09/fev/26;2:42 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA RETRABALHO CURVA L3;REDE ELÉTRICA PRESA;L3;Cabinet Assembly;CA;;310164786;924263194;TF44;09/fev/26;2:46 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);REPROVADO PERFORMANCE (T. CARGA);L3;Performance Test;PT;;310164795;926292853;DC35A;09/fev/26;2:55 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA RETRABALHO CURVA L3;SAÍDA RETRABALHO CURVA L3;L3;Internal Components;IC;;310164786;924263194;TF44;09/fev/26;2:56 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);CONEXÃO SOLTA;L3;Internal Components;IC;;310164795;926292853;DC35A;09/fev/26;2:58 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Adhoc;VAZAMENTO DE PU;VAZAMENTO DE PU;L4;External Cabinet;EC;;310164753;896149029;RE31;09/fev/26;3:07 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;FALHA LEITURA CARGA DE GÁS (COMPRESSOR);L2;Internal Components;IC;1L2WC07_506_4510;310164790;924263314;IB51S;09/fev/26;3:08 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;MANUTENÇÃO ESTEIRA LINHA;L3;End of Line;EL;;310164795;926292853;DC35A;09/fev/26;3:19 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;AMASSADO;AMASSADO;L2;Refrigerator Door;RD;1L2WC11_510_8525;310164790;924263314;IB51S;09/fev/26;3:22 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);TRAVADO;L3;Internal Components;IC;;310164795;926292853;DC35A;09/fev/26;3:23 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO T. SENSOR;FALTANDO;L1;Gas Load and Test;GLT;1L1WC10_509_7300;310164776;924263166;TF71S;09/fev/26;3:34 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);SOLTO;L3;Internal Components;IC;;310164795;926292853;DC35A;09/fev/26;3:35 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;MAL CONECTADO;MAL CONECTADO;L2;Internal Components;IC;;310164790;924263314;IB51S;09/fev/26;3:37 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);SOLTO;L3;Internal Components;IC;;310164795;926292853;DC35A;09/fev/26;3:40 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;FALHA TESTE VAZAMENTO AUTOMÁTICO;VAZAMENTO DE GÁS;L3;Internal Components;IC;;310164786;924263194;TF44;09/fev/26;3:46 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);TRAVADO;L3;Internal Components;IC;;310164795;926292853;DC35A;09/fev/26;3:48 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);RETESTE TEMPERATURA;L3;Performance Test;PT;;310164795;926292853;DC35A;09/fev/26;3:52 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA RETRABALHO CURVA L3;SEM CRAVAR;L3;Internal Components;IC;;310164795;926292853;DC35A;09/fev/26;3:57 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Internal Components;IC;;310164795;926292853;DC35A;09/fev/26;3:59 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO T. SENSOR;INTERROMPIDO;L3;Freezer Door;FD;;310164786;924263194;TF44;09/fev/26;4:01 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. DELTA T);RETESTE TEMPERATURA;L3;Performance Test;PT;;310164786;924263194;TF44;09/fev/26;4:07 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
Insp;REPROVADO PERFORMANCE (T. CORRENTE);MAL CONECTADO;L4;Internal Components;IC;;310164753;896149029;RE31;09/fev/26;4:10 PM;T1;;19,6;19,9;19,6;89;90;89;17,7;18,1;17,7;912,4;912,5;912,1;2,4;92;5,1;0;0
