NC Type;Reason Code;Root Cause;L;Work Center;Order #;Product #;Description;Data_Normalizada;Hora_Normalizada;Turno;Obs Turno;Temperatura (°C) Inst.;Temperatura (°C) Máx.;Temperatura (°C) Mín.;Umidade (%) Inst.;Umidade (%) Máx.;Umidade (%) Mín.;Pto. Orvalho (°C) Inst.;Pto. Orvalho (°C) Máx.;Pto. Orvalho (°C) Mín.;Pressão (hPa) Inst.;Pressão (hPa) Máx.;Pressão (hPa) Mín.;Pressão (hPa) Vel. (m/s);Vento Dir. (°);Vento Raj. (m/s);Radiação Kj/m²;Chuva mm
Insp;SAÍDA TABLADO CARGA DE GÁS L2;FALHA CONEXÃO TI;L2;Gas Load and Test;310160583;924263145;IF46;05/jan/26;5:09 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;AMASSADO REG 2 - REPINTURA;AMASSADO REG 2 - REPINTURA;L2;Gas Load and Test;310160583;924263145;IF46;05/jan/26;5:10 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L2;Internal Components;310160583;924263145;IF46;05/jan/26;5:10 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L4;External Cabinet;310160576;920407755;HI330;05/jan/26;5:10 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;AMASSADO;AMASSADO;L2;Gas Load and Test;310160583;924263145;IF46;05/jan/26;5:16 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;DESALINHADO;L2;External Cabinet;310160583;924263145;IF46;05/jan/26;5:18 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;CAIXA INTERNA FREEZER AMASSADO;CAIXA INTERNA FREEZER AMASSADO;L2;Cabinet Assembly;310160583;924263145;IF46;05/jan/26;5:29 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SÁIDA RETRABALHO INSPEÇÃO FH / FV L4;VAZAMENTO DE PU;L4;Inner Liner;310160576;920407755;HI330;05/jan/26;5:34 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO CARGA DE GÁS L2;VAZAMENTO DE GÁS;L2;Internal Components;310160583;924263145;IF46;05/jan/26;5:39 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SÁIDA RETRABALHO INSPEÇÃO FH / FV L4;AMASSADO - REPINTURA;L4;Cabinet Assembly;310160576;920407755;HI330;05/jan/26;5:40 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;FALHA CONEXÃO TI;L4;Internal Components;310160576;920407755;HI330;05/jan/26;5:40 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;CONEXAO SOLTA;CONEXAO SOLTA;L2;Internal Components;310160583;924263145;IF46;05/jan/26;5:44 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;AMASSADO REG 2 - REPINTURA;AMASSADO REG 2 - REPINTURA;L4;Foaming Process;310160576;920407755;HI330;05/jan/26;5:44 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO CARGA DE GÁS L2;SAÍDA TABLADO CARGA DE GÁS L2;L2;Gas Load and Test;310160583;924263145;IF46;05/jan/26;5:51 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;DEFORMADO;L4;Cabinet Assembly;310160576;920407755;HI330;05/jan/26;6:08 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;MAL CONECTADO;MAL CONECTADO;L2;Internal Components;310160583;924263145;IF46;05/jan/26;6:10 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;ENTUPIDO;L4;Internal Components;310160576;920407755;HI330;05/jan/26;6:10 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;MANUTENÇÃO TESTE ELÉTRICO;MANUTENÇÃO TESTE ELÉTRICO;L2;Performance Test;310160583;924263145;IF46;05/jan/26;6:14 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;VAZAMENTO DE PU;L4;Inner Liner;310160576;920407755;HI330;05/jan/26;6:18 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L4;Inner Liner;310160576;920407755;HI330;05/jan/26;6:32 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;ENTUPIDO;L4;Internal Components;310160576;920407755;HI330;05/jan/26;6:35 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;AMASSADO REG 1 - REPINTURA;AMASSADO REG 1 - REPINTURA;L2;Cabinet Assembly;310160583;924263145;IF46;05/jan/26;6:44 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;VAZAMENTO DE PU;L2;Cabinet Assembly;310160583;924263145;IF46;05/jan/26;6:52 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;QUEBRADO;L4;Internal Components;310160576;920407755;HI330;05/jan/26;6:59 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;ARREBENTADA MULTIFLOW;ARREBENTADA MULTIFLOW;L2;Internal Components;310160583;924263145;IF46;05/jan/26;7:03 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;ENTUPIDO;L4;Internal Components;310160576;920407755;HI330;05/jan/26;7:04 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;VAZAMENTO DE PU;L2;Inner Liner;310160583;924263145;IF46;05/jan/26;7:09 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;VAZAMENTO DE GÁS;VAZAMENTO DE GÁS;L2;Internal Components;310160583;924263145;IF46;05/jan/26;7:31 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;RETESTE TEMPERATURA;L4;Gas Load and Test;310160576;920407755;HI330;05/jan/26;7:43 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;QUEBRADO;L4;Foaming Process;310160576;920407755;HI330;05/jan/26;7:52 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;FALHA NA SOLDA;L4;Internal Components;310160576;920407755;HI330;05/jan/26;8:01 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;ESPANADO;L2;Cabinet Assembly;310160583;924263145;IF46;05/jan/26;8:14 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;DESALINHADO;L2;External Cabinet;310160583;924263145;IF46;05/jan/26;8:14 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;CAIXA INTERNA FREEZER AMASSADO;CAIXA INTERNA FREEZER AMASSADO;L4;Cabinet Assembly;310160576;920407755;HI330;05/jan/26;8:15 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO CURVA L4;SAÍDA RETRABALHO CURVA L4;L4;Internal Components;310160576;920407755;HI330;05/jan/26;9:45 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;ENTUPIDO;ENTUPIDO;L2;Internal Components;310160583;924263145;IF46;05/jan/26;9:49 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;DESLOCADO;L4;Cabinet Assembly;310160576;920407755;HI330;05/jan/26;9:57 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L4;Internal Components;310160576;920407755;HI330;05/jan/26;9:59 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L4;Internal Components;310160576;920407755;HI330;05/jan/26;10:03 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;FURADO;L4;Internal Components;310160576;920407755;HI330;05/jan/26;10:12 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;QUEBRADO;QUEBRADO;L2;Internal Components;310160583;924263145;IF46;05/jan/26;10:18 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;QUEBRADO;QUEBRADO;L2;Cabinet Assembly;310160583;924263145;IF46;05/jan/26;10:21 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;TROCADO;L4;Gas Load and Test;310160576;920407755;HI330;05/jan/26;10:25 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FLANGE RISCADO;FLANGE RISCADO;L2;Cabinet Assembly;310160583;924263145;IF46;05/jan/26;10:26 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;CRAVAMENTO;L4;Foaming Process;310160576;920407755;HI330;05/jan/26;10:33 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L4;Internal Components;310160576;920407755;HI330;05/jan/26;10:36 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;MAL POSICIONADO;MAL POSICIONADO;L2;Gas Load and Test;310160583;924263145;IF46;05/jan/26;10:40 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;VAZAMENTO DE GÁS;L4;Internal Components;310160576;920407755;HI330;05/jan/26;10:43 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FALHA TESTE VAZAMENTO DELTA T L4;VAZAMENTO DE GÁS;L4;Internal Components;310160576;920407755;HI330;05/jan/26;10:47 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;TROCADO;TROCADO;L2;Internal Components;310160583;924263145;IF46;05/jan/26;11:03 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;QUEBRADO;QUEBRADO;L2;Cabinet Assembly;310160583;924263145;IF46;05/jan/26;11:11 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L4;Internal Components;310160576;920407755;HI330;05/jan/26;11:12 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;VAZAMENTO DE PU;L4;Freezer Door;310160576;920407755;HI330;05/jan/26;11:23 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO;L4;Gas Load and Test;310160576;920407755;HI330;05/jan/26;11:31 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L4;Internal Components;310160576;920407755;HI330;05/jan/26;11:36 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;PINO AMASSADO;L2;Refrigerator Door;310160583;924263145;IF46;05/jan/26;11:43 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;TRAVADO;TRAVADO;L2;Internal Components;310160583;924263145;IF46;05/jan/26;11:50 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;FLANGE RISCADO;FLANGE RISCADO;L2;Cabinet Assembly;310160583;924263145;IF46;05/jan/26;11:51 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;INTERROMPIDO;INTERROMPIDO;L2;Cabinet Assembly;310160583;924263145;IF46;05/jan/26;11:57 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;SÁIDA RETRABALHO INSPEÇÃO FH / FV L4;SEM REGISTRO TESTE ELÉTRICO;L4;Gas Load and Test;310160576;920407755;HI330;05/jan/26;11:58 PM;T2;;15,4;15,6;15,2;84;86;84;12,7;13;12,5;913,1;913,1;912,5;3,2;96;8,1;0;0
Insp;CONECTOR AMASSADO;CONECTOR AMASSADO;L2;Cabinet Assembly;310160583;924263145;IF46;06/jan/26;12:04 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INTERROMPIDO;INTERROMPIDO;L2;Internal Components;310160583;924263145;IF46;06/jan/26;12:15 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;TROCADO;TROCADO;L2;Internal Components;310160583;924263145;IF46;06/jan/26;12:24 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INTERROMPIDO;INTERROMPIDO;L2;Internal Components;310160583;924263145;IF46;06/jan/26;12:29 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;QUEBRADO;QUEBRADO;L2;Cabinet Assembly;310160583;924263145;IF46;06/jan/26;12:44 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;RETESTE TEMPERATURA;L4;Gas Load and Test;310160576;920407755;HI330;06/jan/26;12:48 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;VÁLVULA FROUXA;L4;Internal Components;310160576;920407755;HI330;06/jan/26;12:51 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;ENTUPIDO;L4;Inner Liner;310160576;920407755;HI330;06/jan/26;1:06 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L4;Gas Load and Test;310160576;920407755;HI330;06/jan/26;1:09 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;QUEBRADO;QUEBRADO;L2;Internal Components;310160583;924263145;IF46;06/jan/26;1:12 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;DESALINHADO;L4;Internal Components;310160576;920407755;HI330;06/jan/26;1:13 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;DESLOCADO;L4;Cabinet Assembly;310160576;920407755;HI330;06/jan/26;1:14 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;BOMBA VÁCUO INSUFICIENTE - VÁCUO ALTO;L4;Internal Components;310160576;920407755;HI330;06/jan/26;1:16 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;REFORÇO DESLOCADO;L4;Cabinet Assembly;310160576;920407755;HI330;06/jan/26;1:18 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;QUEBRADO;L4;Internal Components;310160576;920407755;HI330;06/jan/26;1:19 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;ARREBENTADA COPINHO;ARREBENTADA COPINHO;L2;Internal Components;310160583;924263145;IF46;06/jan/26;1:21 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L4;Inner Liner;310160576;920407755;HI330;06/jan/26;1:23 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO;L4;Gas Load and Test;310160576;920407755;HI330;06/jan/26;1:28 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;SOLTO;L4;Gas Load and Test;310160576;920407755;HI330;06/jan/26;1:32 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SÁIDA RETRABALHO INSPEÇÃO FH / FV L4;SEM REGISTRO TESTE ELÉTRICO;L4;Gas Load and Test;310160576;920407755;HI330;06/jan/26;1:35 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RACHADA;L4;Cabinet Assembly;310160576;920407755;HI330;06/jan/26;1:48 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;SOLTO;L4;External Cabinet;310160576;920407755;HI330;06/jan/26;2:00 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;AMASSADO;L2;Refrigerator Door;310160583;924263145;IF46;06/jan/26;2:03 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;AMASSADO;L2;Refrigerator Door;310160583;924263145;IF46;06/jan/26;2:05 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;ESPANADO;L4;Foaming Process;310160576;920407755;HI330;06/jan/26;2:09 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;RUIDO;RUIDO;L2;Internal Components;310160583;924263145;IF46;06/jan/26;2:16 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO;L4;Inner Liner;310160642;920407756;HI330;06/jan/26;2:18 AM;T2;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;VAZAMENTO DE PU;L4;External Cabinet;310160642;920407756;HI330;06/jan/26;2:21 AM;T2;Troca Turno;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SÁIDA RETRABALHO INSPEÇÃO FH / FV L4;TERMOPAR DESNONECTADO;L4;Gas Load and Test;310160642;920407756;HI330;06/jan/26;2:28 AM;T3;Troca Turno;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;FALHA FUNCIONAL TESTE DELTA T LINHA 4;TERMOPAR DESNONECTADO;L4;Gas Load and Test;310160642;920407756;HI330;06/jan/26;2:30 AM;T3;Troca Turno;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;ENTUPIDO;L4;Inner Liner;310160642;920407756;HI330;06/jan/26;2:31 AM;T3;Troca Turno;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);MAL CONECTADO;L2;Internal Components;310160583;924263145;IF46;06/jan/26;5:59 AM;T3;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAÍDA TABLADO FINAL LINHA 2;AMASSADO TERMOFORMAGEM;L2;Inner Liner;310160583;924263145;IF46;06/jan/26;6:22 AM;T1;Inicio Turno;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INTERROMPIDO;INTERROMPIDO;L2;Inner Liner;310160647;924263145;IF46;06/jan/26;6:24 AM;T1;Inicio Turno;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO - REPINTURA;L5;Cabinet Assembly;310160573;900277738;IM8S;06/jan/26;6:37 AM;T1;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAÍDA TABLADO CARGA DE GÁS L2;QUEBRADO;L2;Gas Load and Test;310160583;924263145;IF46;06/jan/26;6:38 AM;T1;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);CONEXAO SOLTA;L2;Internal Components;310160647;924263145;IF46;06/jan/26;6:41 AM;T1;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);CONEXAO SOLTA;L2;Internal Components;310160647;924263145;IF46;06/jan/26;6:43 AM;T1;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;VAZAMENTO DE PU;L4;External Cabinet;310160642;920407756;HI330;06/jan/26;6:44 AM;T1;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);CONEXAO SOLTA;L2;Internal Components;310160583;924263145;IF46;06/jan/26;6:46 AM;T1;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;AMASSADO REDE PENDULAR;AMASSADO REDE PENDULAR;L2;Cabinet Assembly;310160583;924263145;IF46;06/jan/26;6:46 AM;T1;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;SAÍDA TABLADO ENTRADA PERFORMANCE L2;L2;Gas Load and Test;310160647;924263145;IF46;06/jan/26;6:46 AM;T1;;15,9;16,3;15,9;85;85;83;13,3;13,6;13,2;914,9;914,9;914,4;4;93;8,8;0;0
